REPORT_YEAR,COUNT_,COUNT_CLEARED
2022,111,28
2023,10,10
2023,14,8
2021,2,2
2022,17,9
2021,170,5
2021,6,3
2021,5,1
2022,7,3
2021,134,10
2022,3,1
2020,3,2
2022,31,19
2021,15,8
2021,64,30
2021,122,43
2023,2,1
2022,106,2
2021,11,2
2021,6,1
2021,2,2
2020,5,1
2020,15,1
2020,45,28
2020,3,1
2020,3,3
2022,793,123
2020,18,7
2021,145,121
2020,10,2
2023,5,2
2022,50,33
2020,2,2
2021,68,8
2020,3,1
2022,24,5
2022,20,11
2021,2,2
2022,17,5
2022,8,7
2020,122,24
2023,8,1
2021,57,25
2020,31,26
2021,54,6
2022,1,1
2020,8,4
2020,123,11
2022,4,2
2020,39,6
2020,6,5
2022,6,5
2021,1,1
2023,18,6
2023,26,12
2022,13,2
2022,12,1
2023,15,3
2020,155,52
2020,63,4
2022,58,1
2021,8,1
2023,19,6
2022,45,2
2020,12,3
2020,20,15
2023,1,1
2023,4,1
2021,27,8
2022,59,49
2023,50,5
2023,24,1
2023,37,18
2020,7,5
2021,1,1
2023,54,9
2020,34,2
2023,100,11
2021,3,1
2021,43,7
2021,81,5
2020,1,1
2021,5,1
2023,31,17
2022,28,13
2022,14,1
2023,10,2
2020,3,2
2022,25,17
2023,8,6
2020,5,2
2022,5,3
2022,3,1
2021,28,5
2020,9,8
2021,4,2
2022,7,1
2020,1,1
2022,8,2
2022,50,20
2022,1,1
2022,26,13
2023,4,1
2022,31,13
2023,1,1
2022,8,8
2020,102,77
2022,60,27
2022,40,2
2021,6,5
2020,34,1
2022,9,2
2021,23,3
2023,15,1
2021,12,3
2021,6,2
2022,4,3
2022,9,3
2023,21,19
2022,16,8
2023,9,2
2022,156,19
2022,6,3
2020,1,1
2021,65,19
2020,55,33
2020,22,2
2022,22,2
2020,107,94
2021,1,1
2020,7,3
2020,43,2
2023,3,2
2023,8,1
2020,30,3
2022,19,3
2021,23,19
2022,81,22
2023,12,11
2022,2,1
2021,2,1
2022,27,17
2023,3,3
2021,3,2
2021,100,6
2020,24,18
2020,42,37
2020,5,3
2022,17,11
2020,16,14
2020,6,3
2021,3,1
2020,24,11
2021,1,1
2022,3,2
2020,57,1
2021,5,1
2022,2,1
2023,30,7
2022,79,2
2020,18,13
2020,6,6
2020,13,2
2023,11,4
2023,1,1
2021,14,9
2020,2,1
2020,14,1
2020,76,2
2023,167,4
2021,105,29
2022,92,6
2023,1,1
2020,73,52
2022,2,1
2022,8,6
2020,76,39
2021,78,28
2023,1494,340
2023,83,74
2023,37,2
2023,7,1
2022,9,3
2020,42,15
2023,9,1
2020,148,22
2022,5,1
2023,2,1
2020,28,4
2023,24,3
2022,4,1
2022,7,6
2020,23,1
2022,86,79
2020,16,1
2023,16,11
2020,8,1
2022,30,24
2021,3,3
2023,5,4
2022,31,1
2023,1,1
2023,122,3
2023,102,89
2022,5,1
2023,1,1
2022,104,5
2022,11,5
2022,46,28
2022,10,5
2020,30,2
2020,2,2
2022,1,1
2023,25,9
2021,4,3
2022,16,2
2022,8,3
2020,8,8
2020,7,3
2023,2,1
2023,2,2
2020,4,1
2020,148,104
2021,6,6
2021,29,4
2022,23,6
2020,6,1
2023,1,1
2021,27,18
2022,5,3
2020,75,61
2021,40,28
2022,12,12
2020,3,2
2020,12,10
2022,104,19
2020,2,2
2022,7,5
2021,26,23
2020,20,5
2021,8,3
2023,128,5
2021,11,2
2022,15,5
2022,7,1
2021,12,5
2021,14,7
2022,527,52
2021,32,26
2022,19,3
2023,20,4
2022,55,2
2023,203,17
2022,68,8
2023,63,10
2022,75,49
2020,76,19
2020,24,5
2020,148,45
2020,5,2
2020,11,1
2020,1,1
2020,1,1
2021,6,3
2023,107,5
2023,10,3
2022,8,2
2020,51,9
2020,43,13
2023,5,1
2020,23,20
2022,11,4
2023,138,91
2020,8,8
2020,1,1
2023,6,5
2021,159,141
2021,30,8
2022,4,4
2023,63,30
2023,1,1
2021,301,18
2023,5,5
2023,49,31
2020,73,14
2021,3,1
2021,11,6
2021,5,5
2023,67,2
2023,32,24
2020,6,3
2021,42,30
2022,204,143
2021,470,61
2022,165,116
2022,65,35
2022,5,5
2023,16,14
2022,7,7
2020,59,6
2021,5,4
2020,55,5
2021,20,4
2020,8,2
2020,16,14
2021,7,3
2021,12,3
2021,34,5
2022,7,4
2021,7,3
2023,6,1
2020,201,31
2021,8,4
2020,365,54
2023,23,12
2021,135,5
2021,16,2
2023,57,39
2020,7,2
2023,60,53
2022,2,2
2023,39,4
2021,13,11
2021,21,8
2021,7,2
2023,11,5
2021,2,1
2020,7,1
2020,7,4
2022,31,8
2020,90,83
2023,20,8
2021,32,24
2021,5,3
2022,5,4
2021,19,16
2020,1,1
2020,2,2
2021,47,3
2020,8,5
2023,16,7
2021,169,13
2020,3,1
2020,50,4
2020,17,12
2020,10,6
2022,36,18
2023,37,2
2022,1,1
2020,71,9
2020,2,2
2020,8,7
2020,64,2
2023,4,1
2020,8,6
2020,4,2
2021,21,7
2021,98,51
2023,13,9
2023,14,5
2022,33,12
2020,38,9
2023,11,8
2020,4,2
2020,57,51
2023,32,9
2021,34,4
2021,84,9
2023,15,6
2023,7,3
2022,33,4
2020,3,1
2021,409,39
2021,4,1
2020,8,7
2022,25,6
2023,1,1
2020,18,5
2022,2,2
2022,13,1
2023,7,4
2020,5,5
2021,100,27
2020,41,25
2021,10,8
2020,31,6
2023,1,1
2023,4,2
2023,4,1
2020,184,20
2020,9,9
2023,4,1
2021,22,8
2023,34,16
2023,43,2
2020,7,4
2023,26,2
2023,109,87
2023,6,2
2023,12,6
2020,7,7
2020,3,1
2022,74,4
2022,82,5
2020,24,16
2023,21,13
2023,4,2
2021,111,15
2021,51,6
2023,17,11
2021,40,21
2023,18,10
2022,8,7
2020,12,9
2022,22,4
2020,9,6
2020,2,2
2021,16,5
2021,30,5
2022,112,26
2023,41,16
2021,17,2
2022,28,11
2020,16,12
2021,4,2
2022,4,3
2023,101,4
2020,3,1
2022,56,10
2023,40,11
2023,52,17
2023,2,1
2020,3,1
2023,13,3
2022,28,12
2020,8,8
2022,137,37
2020,34,29
2022,19,2
2022,143,22
2021,4,1
2023,68,2
2023,1,1
2022,2,1
2022,44,5
2020,4,1
2020,24,3
2023,2,2
2021,2,2
2020,6,6
2021,33,20
2020,52,3
2021,3,1
2021,15,4
2023,691,47
2022,3,3
2022,229,149
2023,2,2
2021,140,20
2021,10,5
2023,46,34
2020,105,77
2020,4,3
2023,752,67
2023,4,1
2022,5,3
2021,416,43
2021,23,1
2022,22,17
2023,123,84
2020,67,29
2021,270,37
2021,148,26
2023,3,2
2023,119,6
2023,81,5
2020,76,61
2020,26,6
2020,39,34
2021,7,6
2020,25,20
2022,87,2
2021,3,1
2022,8,2
2020,49,4
2022,13,4
2020,4,3
2022,429,294
2023,40,19
2020,38,26
2020,16,7
2021,2,2
2021,5,3
2022,40,1
2022,2,2
2020,1,1
2023,8,2
2022,8,6
2023,267,43
2020,83,37
2022,9,7
2022,2,2
2020,5,4
2020,31,7
2023,3,2
2020,34,32
2021,14,13
2023,3,1
2021,6,4
2022,12,8
2020,27,9
2020,6,3
2023,31,25
2020,23,12
2022,1,1
2023,2,2
2020,26,16
2022,2,1
2022,3,1
2021,18,11
2021,138,76
2022,7,1
2021,32,30
2021,131,5
2023,12,11
2023,36,24
2021,3,2
2020,1,1
2020,98,27
2020,141,125
2023,71,2
2022,100,5
2020,9,2
2022,31,25
2022,249,177
2023,27,2
2022,59,10
2021,14,3
2020,126,70
2022,24,8
2020,80,45
2022,129,10
2022,4,2
2023,46,2
2020,44,1
2020,25,12
2020,10,1
2021,45,27
2022,21,12
2021,8,7
2020,11,6
2022,9,5
2023,115,13
2021,4,3
2020,69,40
2021,44,4
2020,76,66
2022,36,6
2020,20,10
2021,1104,210
2020,7,6
2020,3,1
2021,40,1
2023,5,1
2022,10,1
2022,72,62
2020,14,12
2022,4,1
2022,57,5
2021,345,26
2021,24,1
2023,58,4
2020,35,8
2020,5,2
2022,31,28
2021,8,6
2021,36,25
2020,42,27
2021,12,10
2020,99,61
2022,18,2
2022,6,1
2022,4,2
2020,63,16
2021,5,1
2021,139,124
2022,23,18
2022,66,19
2022,6,3
2020,11,7
2023,119,25
2020,8,2
2023,15,1
2023,79,52
2022,35,24
2021,137,14
2022,1,1
2020,435,64
2023,71,10
2023,8,5
2023,6,5
2023,22,11
2020,1,1
2022,15,1
2021,8,6
2021,2,1
2021,19,12
2021,28,15
2022,126,3
2022,621,573
2023,7,3
2022,5,3
2023,38,4
2023,181,11
2022,482,60
2020,40,4
2021,13,10
2021,1,1
2021,52,3
2023,12,10
2022,1,1
2021,49,29
2022,2,2
2020,1438,326
2023,5,1
2021,5,5
2023,149,49
2023,4,2
2020,30,2
2022,9,7
2020,66,17
2022,10,2
2020,1,1
2020,140,9
2023,116,91
2022,21,4
2023,63,44
2020,7,1
2022,52,25
2022,44,3
2023,43,3
2021,152,54
2023,122,5
2023,1,1
2021,20,2
2023,755,106
2021,5,4
2020,474,56
2021,104,2
2023,119,84
2023,80,55
2021,18,16
2023,5,1
2020,60,4
2022,24,10
2021,570,102
2023,31,1
2021,5,5
2020,8,8
2020,3,2
2023,24,3
2022,45,2
2021,10,5
2020,19,6
2022,8,1
2021,7,1
2021,6,4
2023,2,2
2022,55,4
2021,93,79
2020,2,2
2020,6,5
2020,72,48
2022,2,1
2022,857,103
2022,118,18
2020,4,2
2022,12,1
2021,5,4
2020,11,1
2020,31,7
2021,9,6
2022,16,13
2022,2,1
2022,16,3
2020,88,9
2020,2,2
2022,93,23
2022,50,25
2022,12,7
2020,4,3
2021,226,142
2020,25,1
2021,16,1
2020,98,62
2022,105,17
2022,13,1
2022,51,28
2023,36,2
2023,37,17
2021,2,1
2023,157,105
2023,12,3
2022,5,3
2023,4,1
2020,49,9
2020,9,9
2022,4,4
2021,8,8
2022,35,17
2022,32,9
2020,3,3
2022,3,3
2021,22,1
2023,23,8
2023,46,4
2023,24,11
2021,6,1
2023,11,11
2023,1,1
2021,11,1
2020,11,1
2020,1,1
2023,3,1
2022,102,69
2022,30,26
2023,22,12
2023,255,18
2020,33,13
2022,34,24
2022,1,1
2023,3,3
2020,259,65
2022,6,4
2020,83,4
2022,1,1
2023,32,18
2023,52,3
2021,108,79
2023,18,9
2022,536,233
2023,39,1
2021,78,21
2020,39,19
2020,76,16
2021,1,1
2023,5,2
2022,13,5
2021,4,3
2021,9,2
2020,9,3
2022,3,2
2021,5,5
2020,11,4
2023,8,6
2023,37,3
2021,1,1
2020,18,1
2020,117,44
2023,31,28
2021,3,1
2020,8,3
2021,8,1
2023,61,4
2021,2,1
2021,1,1
2022,35,23
2020,4,4
2022,204,115
2020,15,6
2022,46,9
2021,3,3
2021,41,4
2023,48,2
2022,9,7
2023,7,2
2022,6,4
2021,61,1
2023,17,1
2022,30,4
2020,6,1
2020,8,1
2022,60,13
2021,42,13
2021,20,6
2021,149,8
2020,100,58
2023,74,7
2020,743,52
2023,21,15
2021,13,3
2020,96,3
2022,39,17
2023,13,2
2020,2,1
2020,7,1
2023,8,6
2022,8,2
2020,76,8
2021,49,37
2021,26,20
2021,367,73
2023,31,4
2021,29,3
2021,20,11
2021,2,1
2022,5,1
2023,19,7
2020,29,4
2021,256,16
2020,129,35
2023,2,1
2020,6,6
2021,12,2
2022,7,2
2023,23,19
2023,49,36
2023,114,6
2020,5,1
2023,89,67
2022,114,5
2021,1,1
2022,5,3
2021,5,1
2020,57,7
2021,3,3
2022,5,1
2023,6,6
2021,5,2
2023,4,4
2020,5,4
2021,14,1
2022,46,41
2021,14,1
2023,23,1
2023,734,145
2021,10,9
2020,24,8
2020,32,14
2021,14,13
2020,133,9
2021,3,2
2021,2,1
2020,4,4
2022,10,1
2022,2,2
2021,11,8
2023,3,1
2021,78,51
2020,13,11
2023,40,17
2022,86,21
2023,18,7
2020,12,5
2022,55,23
2021,29,26
2020,10,3
2020,23,19
2021,420,50
2022,51,2
2020,87,43
2022,2,1
2021,12,12
2022,1,1
2020,13,3
2021,3,3
2021,14,1
2022,9,5
2023,56,2
2022,4,4
2020,92,55
2022,73,60
2022,4,1
2020,155,92
2021,2,2
2020,1,1
2023,71,38
2021,2,2
2021,2,1
2020,1,1
2022,7,2
2021,38,1
2022,10,5
2022,2,2
2020,50,16
2020,7,2
2022,3,3
2022,230,47
2023,4,3
2020,29,7
2023,2,1
2020,89,76
2023,11,8
2021,28,24
2020,2,1
2023,79,48
2021,5,1
2020,34,27
2023,6,2
2022,8,1
2020,9,3
2022,67,16
2022,10,10
2023,1,1
2022,3,1
2023,12,10
2020,64,10
2021,41,25
2021,80,17
2023,32,11
2021,12,6
2020,15,10
2021,97,5
2021,2,1
2022,20,7
2021,182,122
2021,92,6
2023,1,1
2020,323,65
2022,92,54
2023,6,3
2020,6,5
2022,90,23
2020,218,36
2022,76,5
2023,178,8
2021,23,10
2021,92,5
2022,51,14
2021,3,1
2022,114,9
2020,15,10
2022,74,60
2023,17,11
2021,247,50
2022,8,8
2021,236,17
2023,2,1
2021,29,7
2022,6,2
2021,22,18
2021,447,26
2020,65,23
2020,42,16
2021,39,9
2022,16,1
2023,7,6
2022,3,3
2021,99,20
2021,21,20
2021,6,6
2023,153,108
2021,1,1
2023,173,48
2021,14,11
2021,159,100
2023,1,1
2020,29,6
2020,37,19
2021,10,1
2023,172,34
2023,58,3
2023,1,1
2022,57,1
2020,6,6
2023,24,14
2021,69,4
2023,76,42
2023,20,9
2021,21,1
2020,6,4
2020,57,4
2020,29,5
2023,82,58
2023,155,120
2023,6,2
2020,3,3
2022,6,2
2020,11,2
2022,8,7
2021,1,1
2020,20,8
2022,13,2
2021,20,16
2021,13,4
2022,12,3
2020,5,4
2021,11,8
2021,50,32
2022,5,5
2021,23,6
2021,2,2
2020,9,2
2023,31,12
2022,42,12
2023,2,2
2023,159,94
2020,76,12
2021,81,49
2020,104,3
2022,18,3
2022,9,1
2023,15,12
2021,61,5
2023,18,15
2022,26,10
2021,3,1
2021,1,1
2020,24,11
2021,11,9
2021,14,10
2020,14,1
2022,98,69
2023,16,14
2020,246,153
2022,19,3
2020,21,16
2023,10,3
2021,21,9
2022,13,4
2023,1,1
2023,27,23
2022,9,5
2022,7,3
2022,10,8
2023,47,18
2023,1,1
2020,26,16
2023,75,61
2023,4,2
2022,47,14
2022,46,1
2020,20,7
2020,6,3
2022,3,2
2020,17,13
2022,11,5
2021,6,1
2021,16,2
2021,1,1
2023,3,1
2022,8,3
2022,2,1
2023,68,4
2021,3,2
2021,36,20
2020,42,18
2023,12,4
2021,4,2
2023,10,6
2020,44,1
2020,5,2
2020,5,5
2023,387,48
2020,9,2
2023,1,1
2022,476,52
2020,6,4
2020,15,2
2023,11,10
2022,10,5
2021,36,16
2023,4,1
2021,24,23
2022,7,6
2020,57,39
2022,77,6
2023,92,6
2023,15,11
2022,18,18
2022,6,1
2023,10,8
2023,31,16
2022,78,67
2021,82,3
2023,12,1
2023,86,9
2022,3,2
2021,6,5
2021,36,30
2020,23,14
2022,5,4
2020,3,3
2022,60,7
2023,15,2
2023,23,15
2021,3,3
2021,6,2
2021,15,5
2020,306,226
2020,6,4
2020,81,72
2022,42,5
2020,108,17
2022,5,3
2020,93,11
2022,9,2
2022,68,4
2023,6,2
2021,39,7
2021,32,3
2020,4,4
2023,1,1
2022,94,45
2022,2,2
2022,77,21
2022,29,11
2022,43,32
2020,202,181
2023,301,31
2022,4,1
2021,77,21
2020,26,22
2023,2,2
2021,6,1
2021,9,8
2020,7,7
2022,14,9
2023,227,159
2023,79,4
2021,5,1
2023,4,3
2023,127,28
2023,65,10
2022,1,1
2022,18,7
2023,4,1
2020,30,29
2022,1,1
2021,50,25
2020,237,144
2022,11,5
2021,6,3
2020,15,10
2022,8,8
2023,12,3
2021,6,2
2020,6,4
2020,2,1
2022,20,4
2022,65,33
2022,6,4
2022,3,1
2020,216,34
2020,2,1
2021,3,2
2023,11,7
2023,1,1
2021,6,1
2020,3,3
2020,22,15
2022,54,5
2022,8,4
2023,59,16
2023,44,5
2023,2,2
2020,173,55
2023,7,6
2023,29,25
2023,1,1
2020,686,441
2020,2,2
2023,3,3
2022,64,2
2023,30,20
2023,13,2
2021,8,1
2021,10,8
2022,1,1
2023,17,16
2023,25,2
2023,10,9
2022,20,12
2021,1,1
2023,143,104
2023,85,52
2021,2,1
2021,2,1
2023,100,8
2020,30,12
2022,36,23
2022,150,7
2022,165,38
2023,13,11
2020,5,2
2020,1,1
2021,35,21
2023,1,1
2021,6,4
2023,126,86
2022,348,60
2021,4,4
2021,6,5
2021,3,1
2021,167,19
2020,236,144
2023,7,7
2023,34,1
2021,3,3
2021,48,34
2023,3,3
2022,12,6
2022,68,15
2021,1,1
2020,188,17
2023,86,4
2020,57,5
2021,11,6
2021,40,10
2023,10,7
2022,124,75
2021,26,2
2020,68,9
2020,19,16
2023,56,8
2022,2,2
2021,2,2
2020,54,38
2021,116,96
2020,28,2
2021,62,10
2022,6,1
2022,2,1
2022,6,1
2021,93,2
2023,1,1
2023,40,2
2022,23,10
2022,2,2
2021,3,2
2022,10,9
2023,101,17
2020,4,4
2023,11,6
2023,5,5
2021,1,1
2022,54,36
2023,1,1
2022,1,1
2023,36,18
2022,95,14
2020,9,9
2023,36,32
2021,47,17
2020,138,38
2023,12,3
2022,6,2
2022,14,6
2020,26,12
2021,78,1
2023,13,10
2023,7,1
2023,50,40
2021,28,15
2021,10,2
2021,24,22
2020,64,40
2023,14,10
2020,98,88
2020,15,2
2021,2,2
2022,25,16
2020,5,3
2023,35,28
2022,1,1
2020,9,2
2021,7,1
2020,7,1
2020,344,116
2022,15,9
2022,17,9
2021,8,8
2022,24,7
2023,19,1
2020,5,3
2023,10,1
2020,60,11
2020,37,19
2023,140,6
2022,12,4
2022,10,10
2023,2,2
2020,3,2
2022,2,1
2020,96,17
2020,75,40
2022,1,1
2022,66,3
2021,2,2
2023,59,32
2020,13,13
2021,3,1
2023,35,3
2021,2,1
2023,4,2
2022,26,12
2022,3,3
2023,20,10
2021,32,29
2020,4,4
2023,9,3
2023,10,3
2020,10,10
2021,64,15
2020,2,2
2022,70,6
2023,13,8
2020,40,31
2020,15,9
2021,140,11
2020,4,3
2023,5,1
2021,11,7
2023,1,1
2021,1,1
2023,2,2
2021,98,24
2021,13,6
2023,71,2
2020,153,59
2021,2,1
2022,2,2
2022,5,5
2020,5,5
2020,29,1
2021,114,11
2023,175,14
2020,3,1
2023,4,2
2021,9,2
2023,1,1
2023,15,15
2021,59,48
2022,8,3
2022,23,1
2023,1,1
2023,8,8
2022,11,6
2022,5,4
2021,40,18
2020,13,5
2021,112,33
2022,7,6
2021,8,8
2023,2,2
2020,6,6
2021,3,3
2022,12,1
2020,1,1
2023,74,4
2020,29,22
2022,52,3
2021,9,8
2022,9,5
2021,17,14
2023,193,163
2020,18,4
2021,2,1
2023,24,12
2021,24,10
2022,22,13
2023,40,2
2023,6,3
2020,3,3
2020,10,3
2022,9,6
2021,87,71
2022,63,5
2022,40,4
2021,3,1
2021,10,9
2020,22,14
2021,21,10
2021,29,6
2020,267,67
2023,41,31
2021,9,4
2020,25,9
2022,47,5
2022,2,1
2023,2,1
2020,8,4
2022,2,2
2023,15,14
2022,33,19
2021,1,1
2020,10,6
2020,7,1
2020,6,5
2020,3,1
2020,7,6
2020,5,5
2021,1,1
2021,1,1
2023,11,5
2023,35,1
2023,8,4
2020,22,17
2020,9,8
2021,27,15
2021,357,306
2021,18,1
2023,20,12
2023,12,8
2020,12,10
2020,17,5
2023,6,5
2023,15,2
2021,3,3
2022,47,3
2020,2,1
2020,26,18
2020,15,1
2021,3,2
2020,12,6
2020,1,1
2020,1,1
2023,6,6
2021,53,6
2020,5,1
2023,31,21
2022,4,1
2021,9,7
2023,5,4
2023,52,34
2021,23,14
2023,396,156
2021,8,8
2021,52,3
2020,2,2
2023,1,1
2022,26,9
2023,1,1
2023,16,5
2023,10,7
2023,16,10
2020,3,2
2022,291,18
2022,2,2
2023,42,3
2023,4,1
2022,6,6
2021,102,51
2022,15,9
2020,57,45
2020,9,7
2022,1,1
2021,67,1
2022,80,35
2023,14,11
2022,124,11
2020,5,1
2021,30,28
2023,2,2
2023,2,2
2020,5,1
2021,17,16
2021,5,1
2020,13,7
2020,50,48
2022,10,2
2022,29,9
2022,13,12
2022,17,4
2022,1,1
2020,1,1
2021,2,2
2023,84,77
2023,2,2
2021,54,14
2023,48,3
2021,50,44
2020,21,3
2022,15,11
2022,2,2
2020,27,3
2021,13,7
2023,8,7
2021,1,1
2020,6,5
2022,14,10
2020,14,2
2022,4,2
2022,9,2
2020,26,24
2022,7,5
2023,4,3
2020,130,74
2020,4,3
2022,28,25
2021,11,6
2022,1,1
2022,26,10
2021,53,40
2021,4,4
2021,1,1
2020,77,7
2023,15,4
2021,44,37
2023,59,41
2022,1,1
2021,3,3
2021,50,7
2021,21,8
2021,12,6
2022,17,6
2022,9,5
2021,233,135
2023,125,4
2021,3,2
2023,37,20
2021,2,2
2021,2,1
2021,237,150
2020,26,11
2020,3,2
2023,5,2
2021,23,2
2023,12,4
2023,10,2
2021,18,9
2023,17,15
2021,15,5
2021,1,1
2023,8,8
2021,8,3
2022,4,2
2020,30,1
2020,11,10
2021,8,6
2020,20,13
2021,14,12
2020,2,1
2022,20,8
2023,9,2
2021,17,9
2020,24,1
2023,18,8
2021,6,1
2021,10,9
2021,9,2
2021,61,14
2021,3,1
2023,9,9
2020,19,13
2021,6,1
2021,28,7
2022,82,12
2022,76,64
2023,24,19
2022,30,8
2020,6,1
2021,25,2
2023,25,14
2023,19,5
2021,35,13
2021,243,18
2022,34,17
2021,5,5
2023,1,1
2021,57,3
2021,10,6
2023,1,1
2022,11,10
2022,41,4
2023,217,47
2022,6,2
2021,21,1
2022,6,6
2022,69,2
2022,49,44
2021,13,4
2020,58,51
2023,48,2
2020,31,5
2023,366,266
2020,4,3
2020,8,2
2020,53,40
2020,15,7
2020,99,3
2020,93,11
2022,3,1
2022,17,6
2020,13,11
2020,5,3
2022,2,1
2023,7,2
2021,28,21
2023,24,21
2022,110,66
2020,7,3
2021,8,1
2021,28,5
2022,6,6
2022,35,9
2020,1,1
2020,47,5
2023,5,5
2023,7,2
2023,15,1
2021,20,1
2020,69,3
2020,3,3
2023,7,1
2021,3,1
2021,15,1
2021,18,11
2022,6,6
2020,5,1
2021,14,3
2020,39,8
2020,6,6
2020,20,1
2020,3,1
2023,9,7
2023,7,3
2023,7,2
2021,6,4
2022,32,16
2021,2,2
2020,49,35
2023,666,69
2022,1,1
2021,1,1
2021,11,10
2020,30,5
2022,68,54
2021,2,2
2023,4,2
2022,6,5
2020,22,13
2023,2,1
2022,14,4
2023,10,9
2023,39,32
2020,12,11
2022,32,12
2021,41,21
2021,28,3
2020,25,5
2021,56,45
2023,230,23
2021,11,3
2020,40,32
2020,3,3
2021,192,109
2023,18,2
2021,45,11
2023,35,3
2022,6,5
2023,51,13
2020,5,5
2020,19,17
2020,12,1
2020,1,1
2022,3,3
2022,23,12
2023,9,2
2021,1,1
2023,31,11
2021,35,4
2023,326,64
2020,6,3
2020,73,6
2023,117,16
2023,30,26
2023,13,9
2021,10,4
2021,97,15
2020,27,6
2020,7,3
2021,10,8
2023,3,3
2020,34,17
2020,766,180
2022,142,6
2022,27,22
2021,1,1
2023,68,15
2023,5,2
2020,16,6
2022,42,1
2023,34,7
2022,76,49
2023,46,38
2021,12,4
2023,23,21
2023,3,2
2023,66,12
2023,12,7
2021,170,106
2020,15,14
2020,7,7
2021,76,7
2020,16,1
2020,51,3
2022,1,1
2022,6,1
2023,1,1
2020,4,4
2023,836,85
2021,31,4
2020,2,1
2021,11,5
2022,35,28
2023,89,69
2023,21,1
2022,2,2
2022,8,4
2022,20,15
2021,2,2
2022,9,9
2021,6,4
2022,3,2
2020,52,12
2020,7,1
2020,2,2
2023,1,1
2022,24,2
2020,15,12
2020,19,1
2021,15,12
2020,27,3
2022,5,1
2022,2,2
2021,67,5
2021,38,27
2022,8,4
2022,82,1
2020,12,11
2022,1,1
2022,20,1
2020,71,34
2021,29,1
2020,18,15
2020,67,40
2020,307,44
2020,1,1
2020,171,26
2022,5,1
2023,21,13
2020,41,5
2021,4,4
2020,113,65
2022,4,4
2020,190,36
2022,32,5
2022,60,4
2023,72,57
2023,8,8
2020,3,2
2022,5,3
2022,5,4
2020,18,8
2020,10,10
2020,13,7
2023,4,2
2023,48,41
2022,6,1
2023,42,2
2021,3,3
2020,25,4
2021,68,53
2020,30,30
2022,4,1
2023,128,116
2023,18,7
2022,10,8
2022,98,80
2023,30,6
2020,120,12
2020,55,6
2021,2,1
2021,16,1
2022,5,2
2021,12,9
2023,2,2
2023,6,2
2022,25,15
2020,12,12
2023,142,41
2020,1,1
2021,29,14
2022,4,1
2023,135,111
2022,8,5
2022,1,1
2022,8,3
2020,23,19
2022,78,5
2022,1,1
2020,6,6
2022,13,10
2020,13,7
2023,8,1
2020,1,1
2020,15,15
2021,35,26
2021,31,13
2023,28,21
2022,53,29
2021,188,8
2020,78,44
2021,12,11
2022,4,2
2021,12,7
2020,4,4
2021,1,1
2023,5,1
2022,322,30
2023,25,6
2021,17,1
2023,75,4
2023,515,94
2021,498,6
2022,48,1
2020,14,4
2021,117,45
2020,96,56
2022,11,9
2022,42,28
2020,1,1
2020,5,1
2020,10,3
2022,53,3
2020,189,25
2022,7,1
2022,11,3
2022,6,1
2023,120,3
2020,32,7
2021,4,4
2021,9,1
2021,26,24
2023,11,11
2021,22,8
2023,3,3
2022,33,1
2020,12,4
2022,15,1
2021,8,7
2023,3,1
2020,43,24
2022,60,4
2021,11,1
2023,5,2
2023,50,6
2021,15,5
2021,6,4
2022,3,3
2023,16,15
2020,6,5
2022,1,1
2020,7,2
2023,4,1
2021,10,8
2022,25,10
2023,4,1
2020,3,2
2021,8,2
2022,19,19
2022,14,13
2023,15,9
2023,29,21
2022,183,12
2022,7,2
2021,3,2
2020,2,2
2020,1,1
2022,13,13
2023,7,3
2022,12,7
2023,4,3
2022,117,38
2021,3,2
2020,12,3
2021,1,1
2022,20,18
2020,2,2
2022,101,33
2023,28,23
2022,65,38
2020,74,2
2023,12,9
2023,8,8
2023,6,2
2022,9,9
2023,158,7
2022,2,2
2020,4,1
2022,11,3
2021,12,7
2021,1,1
2020,11,4
2023,2,1
2022,3,3
2022,12,6
2020,1,1
2022,31,17
2022,97,3
2023,11,9
2020,1,1
2020,8,5
2021,3,3
2023,15,8
2022,53,4
2021,4,3
2020,6,3
2022,223,156
2021,3,2
2022,1,1
2023,7,1
2020,27,18
2020,6,3
2022,11,7
2022,11,8
2022,13,11
2022,22,8
2023,2,1
2022,8,3
2022,2,2
2023,2,2
2021,2,2
2022,1,1
2020,2,1
2020,23,8
2021,13,12
2023,11,7
2020,19,7
2021,50,25
2021,4,1
2023,6,6
2022,96,7
2021,52,12
2020,11,3
2023,11,6
2023,524,79
2023,90,58
2020,3,2
2020,7,4
2022,4,3
2022,1,1
2020,2,1
2020,171,48
2022,5,5
2023,3,3
2020,9,1
2021,16,8
2020,2,2
2022,12,9
2021,18,8
2023,69,47
2020,7,1
2023,8,5
2022,292,24
2021,9,7
2022,16,5
2020,9,6
2020,4,2
2021,54,1
2020,14,4
2021,5,2
2021,12,12
2020,9,1
2023,1,1
2021,55,45
2022,6,5
2020,2,1
2020,10,5
2021,30,11
2021,2,2
2020,30,1
2021,139,11
2023,59,9
2021,55,38
2020,43,2
2023,20,10
2021,40,21
2021,32,16
2021,110,54
2023,66,16
2020,6,5
2023,68,42
2021,93,18
2021,8,4
2022,207,13
2021,20,9
2023,14,12
2021,33,13
2022,30,8
2023,47,39
2021,49,2
2023,5,2
2020,8,2
